id,is_iceberg
5b51ab9a,0
6723d8cd,0
226b6db8,0
923d35b6,0
33e97dee,1
aecdac56,0
d55660ed,0
3f5b7972,1
c7913f57,0
1e6d2b43,0
46b2fa10,1
cce54f1a,1
30bc12f5,0
c51afc45,0
6d7f70d5,0
ee91ab54,0
28ab6815,0
1aa1b7f9,0
751314d0,1
2331401b,1
0c392e3f,0
54d448c5,0
a260dcfb,0
fb15f329,1
8ae39645,1
6cd21507,0
4f0dc232,0
b0957592,0
27ac258a,1
9548cb6b,0
f53292ca,0
9d4bd354,1
87e50f45,1
678947ea,0
5cc342c7,0
64b4b92f,0
60c50aa3,0
9a424825,0
e077b520,0
3ee12ffc,0
3face647,0
0e7cae84,1
8dbef7f5,0
6aef926a,0
b0175929,0
fcf0751d,1
5b2373bd,0
bb18d6ef,0
4f3b0838,0
518e7a7e,0
83c64191,0
38599a8c,0
475e772b,1
dd180e4c,0
e3af1bf5,0
d6a485cd,0
af3c091e,0
0ce5e063,0
57b8fe56,0
a4e1f1c4,0
945d3f45,0
9a62a2cc,0
231fadd0,1
f890cc62,0
6ac5eb8d,1
2d89ebf8,1
365d70d2,0
400de3d2,0
9f7ad958,0
287e19f8,0
16c0f215,0
3fefa1f3,0
c5ef001f,1
ddfcc6b1,1
dd844bf3,0
892013d2,0
cde05d3e,0
992a9418,1
53fcfcec,0
9f8d1ff8,0
d75a080c,0
56caf0de,0
a55b7d16,0
fa9492ce,0
144c9f99,0
dcc94dd6,1
f58fb670,1
78241e5f,0
a6c9326c,0
6c791d8f,1
45bff101,0
82b0e16b,1
16826224,0
66d22c69,0
2aa7cc01,1
de847081,0
aeb4a10b,0
c72a3058,0
1c778daa,0
93eeaae1,0
e69e7680,0
97591ef3,1
2eb5ca8f,0
b987621c,0
6cd16cdd,1
edfc7b50,1
1f2cd5e5,1
63328484,0
45faaa16,0
909e1a51,0
e3aa7e37,0
573e4bb0,0
a0f1e6dd,1
bedb4150,1
8dffc2fd,0
f9a2b3fd,0
556ca1d0,0
d9886e3b,0
d02a09c2,0
79c32b2b,1
bfe30556,1
c4fa8451,0
3da2b0ec,0
b27fb3bc,0
c549db7d,0
81375d18,0
cc0a4c2d,1
218d6ec1,0
ce62ef9d,0
99ecb476,0
e43e8110,0
17e5eea0,0
f991c964,0
fe4d781b,0
39173920,0
266a909a,1
832554fe,0
c7597eb8,1
65664217,0
33a6ea60,0
090a04aa,0
86e094f5,0
4d812943,1
a2e1a8d8,0
30af74a7,1
aadff1eb,1
dd9d9a21,0
80535e15,0
562addc3,0
ccc5fdf6,0
6c08394b,1
3611d417,0
2730a9a7,1
87ee6f50,0
41b1d556,0
8cbd0464,0
115ede88,1
32a4759e,0
3e45b0e4,0
66293730,0
89ac5690,1
be0ec8fe,0
f43c7c78,0
ae762a56,1
778b0270,0
8d36092f,1
0e064722,0
9563d4c7,1
733cf593,0
0abd69a7,0
bb38c4e8,0
8b2eac97,0
aec852c9,0
cd6b92a4,0
538a4d38,0
7989134c,0
1fc98713,0
95965fcb,0
a567dd8c,0
5efe35c5,0
33067406,0
313d8e57,0
1c36c858,0
c19ab1e6,0
c4947b2a,0
b3f66953,1
8bdd8496,0
4febdca3,1
8a41ed62,1
d6b6ca61,1
52ced630,0
43a9c683,0
d623e6f9,1
fb7cd74b,0
11c4764d,0
f5f1a311,1
3cd6dd28,1
c155dcb6,0
14e09953,0
24efa36c,0
a2cfe931,0
e3aaf250,1
bd60424c,0
78c39702,1
cd25f264,1
4dd2926a,0
6c34da5f,1
39e598b2,0
714d7c54,0
8986351c,0
782b40b0,1
f5ed3e6c,0
d40b09f6,1
9e5a9cc1,0
2d662772,0
fc226b34,0
b8e9f1c4,0
21e607e2,1
66414b26,0
db5ed1b8,1
d0306d5b,0
819c8178,1
8d0aee2d,0
1f9a7268,0
5d58ad56,0
773b5537,0
e576235c,0
3c62de40,1
a163f4a8,0
f1198dd7,0
4e9b3d7c,0
f9e02c64,0
d93d85fe,1
edd6cae5,0
aa764494,0
2b02decd,0
272558c0,0
462e6cb3,0
9d74f2ca,0
93085817,0
0b5fadf3,0
55499544,1
626cc2e8,1
5c3ca9ed,1
053e4112,0
515ac894,0
94802178,0
59ca07ec,0
1c9dcd7f,1
d1e5eb89,0
4de90ad9,0
1f8d1267,0
8d580e34,0
8bf70c95,0
cc8decf1,0
3ce3d733,0
b6c604da,0
5330879e,0
bc495c69,1
b252cfd1,0
154c1ec1,0
9debef36,1
b85f0ca9,1
9457c74d,0
154bd54f,0
0e1530d8,1
fd083ad5,1
fe8ad320,0
4e9ed740,0
aaabf68d,0
d96b736e,0
c59701d9,0
2eab1c5c,1
88598e79,0
152266ae,0
906ffcd2,1
d7e148f6,0
d8235f63,0
80985fd7,0
8dac29ff,0
cc4890f3,1
7373120e,0
6b420c6d,0
54cd85c6,0
8617be1b,0
0df9818b,0
ab86845f,0
661a8547,0
4bd5eb35,1
eb9e1acc,0
4d47b782,0
b020f20a,0
e7fd2f29,0
a6d7f281,0
45b7ed4e,0
4d8d8b6a,1
5dc7c9d7,0
bfdaf170,0
e3227465,0
fb1dd7a3,0
2902b6c5,1
9e4acf9b,0
ad2a0a07,0
9cb2eca6,0
34492ffb,1
9c1b12f6,0
75c2fec3,0
03837b79,0
5f99f309,0
39db1f79,0
80cebd47,0
00542824,0
ac2c2895,0
c3cc385e,0
fbffa21a,0
af8e517a,0
cfadc57d,0
6338f274,1
4ad5e9f0,0
40677f7e,1
c8588213,0
0e8aaa90,0
b0367c51,0
d924c6ed,0
a1c2cb84,0
84626a3a,0
f9be4a75,0
35f72122,0
77f6f281,0
d15d08e2,0
82062544,0
1843568d,0
9bb8bdd7,0
ae352427,0
28305102,0
4cd036db,0
947a62fb,1
39f9fcf2,1
5b2f2ba2,0
06d8a692,1
90c8c866,1
0df3930f,0
74e81de3,1
c85e200c,1
2bfd17e2,0
8c49a5b7,0
39b4449c,1
a09113e1,0
37e20120,1
87d94d1b,0
f445739a,0
b0cdd6c9,0
68bd764b,0
f778d9de,0
4e7028bd,0
e9f34395,0
12fd028a,1
b05c4f0e,1
99bbe8c0,1
5c7d5d65,1
10494057,0
765947ac,0
de7e6694,0
e2270219,1
1a9a474a,0
374c9fe6,1
621b4004,0
51c35fd3,0
4e66ddc9,0
98275520,0
b8ba032a,1
f23bdc03,0
7bac1d08,0
f05fbe5f,0
498d8af7,0
b904a480,0
b0864319,0
f68d5476,1
04949a2d,1
d02326e2,1
f073da33,0
ed33d36c,0
a58f05fe,0
e93ff864,0
1330f3ec,0
4d40ffc8,0
8714e372,1
dd05aede,0
a0045380,0
de900bd1,0
01a44dd8,0
2da9a39c,1
27700711,1
d45e9db6,0
e93ede94,0
8d55c5a6,0
11ac04bd,0
54bcbc00,0
ed3ef765,0
e3dae722,0
b56a211b,0
b461a266,0
990c1d71,0
58d5fb24,0
381c501e,0
32011581,0
7f85613e,0
b83ae744,0
24606622,0
58dac16e,1
9d696937,0
d8a56fee,1
276d5f72,1
e7f63d52,0
a3b65474,0
671f3e01,0
f5c80ee9,0
166f2f46,0
e8862863,0
8f8773f1,0
645ef530,1
34e0ceed,1
c2b7aa44,0
63e61f7c,0
8fddc17d,0
30709b83,1
24c7e642,0
298edf18,0
0a469f82,1
183410b6,0
4b9aa4c5,0
8f6f6c6f,0
991d4bc8,0
798dbc60,0
31583adc,0
8c28dc2f,0
f9a5c415,1
24ada6cf,1
24a8a082,0
53c0c279,0
5ecfcf04,1
2ae001a0,1
f0da2fca,0
d7eb0174,0
efb61a51,1
d80b32aa,1
7a33a699,1
fff77564,0
7821b06d,0
16e76c49,0
23db9196,1
6dc30368,0
7a3aaa78,1
075e95ec,1
32c64a02,0
12cc39bd,0
9cbe23d1,1
27895931,0
ef0e9b5a,0
b0948d69,0
886f0c7b,0
ea9ad720,0
26d892b8,1
70ad8b2b,0
65d5721a,0
1754e3f0,0
0ce3a143,1
71fe37b6,0
351247c2,0
3e0af8d5,0
a44ce343,1
96f59857,0
2855ae74,0
7043bdf8,0
df2a3e49,1
7dcbb4ce,0
00f9885f,1
81110506,0
5f697b8d,0
42d1108d,0
32eb2a0f,1
d2486f06,0
f6ea1450,0
81f719be,0
66756e63,0
2835d46a,0
1fb76118,1
8e64e263,0
52f94609,0
334367e5,0
0be0874c,0
05f29386,0
b6132b68,0
0bff23f0,0
514ab474,0
5356f45d,0
0a043578,0
19108fa4,0
61748b60,0
71007896,0
0a860bd6,0
7e9b70a7,0
0b027d59,0
af208205,0
d769f8e2,0
f9871582,0
8af61652,0
262a62c0,1
4732fea1,0
822839fa,0
14ffc301,0
41393213,0
3c46d0d6,0
352437fa,0
2c3d7429,0
ed1ddc07,0
e7e522fc,1
891bb483,1
23827390,0
8df4bac4,0
abbdd240,0
8e401749,0
9ca72e7b,0
cbc22150,1
03a6a81f,0
e4045607,0
61196555,0
a8c923e6,1
6f425077,0
5606343b,0
bf9c1566,0
bf558d13,1
17a3f55d,0
379871d3,0
f74d7ba5,0
f29e6434,0
43bc5132,0
1fddb985,1
9d0e86d9,0
3df4743a,0
42ea0f81,0
d90b6e19,0
2ef2318e,0
eea8f5ac,0
cc9c4fef,1
5ef98068,0
d340a034,0
211c1be0,0
67497c56,0
d1421f97,0
b8ca9544,0
02cabf20,0
369bf8af,1
6bca3db0,0
19c646e7,1
de2c682b,0
ad0bdcbd,0
20ceb35f,0
24b1e229,1
e8464815,0
2a74a251,0
8a581e96,0
74ee7c5e,0
840fe112,0
ea0191a9,0
31db6283,0
34daafee,1
b571e767,0
412ff05f,0
e03d0755,0
ffba6480,0
1c5aaa67,0
ed5d755a,0
b57d5450,0
95e7cd7a,0
a33b9809,1
a4c9326a,0
f41c5831,0
eab34fc2,0
3e62332d,0
3327c71c,0
c86b6687,0
191e9303,0
b724c9a0,1
1e74df9c,0
298cb369,0
c37dcd95,1
5d5e336f,0
3046e2c3,0
ef790cae,0
8774a842,0
81343dfa,0
6c3a8033,1
3a9fb87d,0
33977f61,1
453b1db4,0
fbccb3e6,1
e4ae4e41,0
b90c4398,0
774dceca,0
16a5f3c9,0
9de73f23,1
8311558e,1
f6b5b177,0
009cb34f,1
7f82fcba,0
47928bbc,0
112fdc7c,1
41a917cf,1
d561c04c,0
fd925146,0
c0805ed9,0
95c27c12,0
565dbedb,0
1f02291b,0
7453d2a7,1
cd85e12b,1
be814982,0
ac7c9235,0
dec94e06,1
83bdcda0,1
98a074b3,1
538ac300,0
9ae87b55,0
59a62300,0
287a8943,0
db2e4e9b,0
0c93b27b,1
628678d8,1
bee8e91c,0
f6536099,0
c4cca51e,0
e3db1cde,0
fc70dace,0
858fd565,0
77ac02a8,0
538cac65,1
2051a682,1
aeee0d00,0
73b4e78d,1
127f83dd,1
6c8a1298,0
5e5b20b1,0
0de62b6c,0
24ff871d,0
f22485ec,1
d0d30a0a,0
f9b8b99f,0
99925c55,0
9f5f1623,0
9bab2889,0
3ac2025f,1
28df2d9e,1
32eb673c,0
e296bd46,0
0d59b9da,0
e3656548,0
4b10a092,0
762d26ee,0
b0cd2ed9,0
df0b66ce,1
982c66f4,0
d8712305,0
2a0d26e0,1
db6ea613,1
2875473a,0
effed393,0
3d000dbb,0
512b4c6d,0
141dc189,0
e28e1216,0
5c105b53,1
e6e579dc,0
bccfb384,0
c4bc31ca,0
d1ae0513,0
5dac33bf,0
ff0545c6,0
1a8da801,0
bf129243,0
0ed9444a,0
a25dae68,0
09284b81,0
295e8d17,0
83cebb00,0
b32f8dc8,0
5d9f89f9,0
da688a85,0
ecfd8ef9,0
eceb4a58,0
f6749448,0
17272530,0
3a58c2c2,1
1bd5dbd7,0
e34504e3,0
b40690fb,1
339e4d8a,0
3a2ca55e,0
1c9ac643,1
154212bf,0
a1b9d313,0
44e13908,0
aeec1bd7,0
543adf46,0
6797a5f9,1
fa23951f,0
7721c077,1
529a3089,1
7850575a,0
5c5426a6,0
5533187f,0
0f5bfb6f,0
2c5ec3d7,0
f806dc80,0
6fc96c7c,0
486085ce,1
ac1f8e6d,0
4067e173,1
8db7f585,0
1d1ab097,0
16b614d5,0
f28c55e8,1
27e2afb0,0
41989438,0
921d00ff,0
b50303bf,0
85fc8008,1
ccf47f6e,0
4f9a7159,0
31e348bf,1
a7f55070,0
6f88c408,0
bcf906f8,0
d609f4f1,0
b1cf9cb2,0
2ad9fec5,0
758a0fc0,0
eef2452d,0
e22d581a,0
bb7fe55e,1
f2f7c44b,1
8cd2fb0a,0
fe5461c2,0
4836e116,0
869f5e51,0
9be0a523,0
2367b875,1
801522dd,0
5521b864,0
91484179,0
38a3daf9,0
4c1a91bc,0
8fb29913,1
a971ccb4,1
df609d5f,1
077e967e,0
eb13f6ee,0
7953efef,1
b2e50b39,1
de48fdef,1
0632b82b,1
35722893,0
6c1a60db,0
4e4d3cf0,0
923cb981,0
2d1cfcad,1
1703c088,1
b3c7f620,0
3d2b55a2,0
33628315,1
e3013f31,1
8341a418,0
75f823d1,0
0e2d22cc,0
4a859364,0
8a221ede,0
4825974b,0
0ed2d9fb,1
6bc82eb2,0
be05f875,0
a5f5db92,1
40f42c04,0
fa27fb06,0
bcd4f1e4,0
c924a696,1
7e0185e3,1
92291caf,1
6f20bfc8,0
88c14f67,0
9af45783,1
c2a6ebb9,1
981e50c0,1
5ce88856,0
f2410c03,0
ea42ab29,0
1048dd59,0
98078f3d,0
c8398c92,0
e07c9af3,0
72bafd69,0
46e7dd9a,0
74abc649,0
8753e164,0
963feedf,1
6b376828,1
753f66cc,0
8266d91f,0
1c377b94,0
4327ee74,0
9f0d8165,0
3d1d9227,1
8408f127,0
9a5b3da6,0
d2046e59,0
0706d45e,0
03c932bb,0
102cc533,1
6e693b55,1
8dbd015b,0
6f4d1771,0
5e57e158,0
98c71a75,0
92191805,0
ece624e9,0
28bad78a,0
645c9b09,0
2c125029,0
eb74572e,0
8544a2da,0
57ce91ca,0
1b7a9ee1,0
ba190d34,0
a6b4dd79,0
4bbad07c,1
23745fb4,0
e563bd67,0
41291b05,1
31c09e0a,0
9d75d5b4,0
744b7d82,0
dc12b11b,1
523daa21,0
76524a33,1
d277d9e5,0
1a472f8c,1
ddec3b65,0
514b742a,0
f9457c40,0
e848f31c,0
fbab68cc,1
4d51406b,1
8ca84d02,0
4584f13d,0
56e01410,1
d84d6a66,0
c018e51d,1
18f79023,1
ac17ded4,0
86495291,0
3a1e6edc,1
04ae316c,0
55b72f88,0
9edf0874,0
de7eb7b0,1
8fd16b45,1
de17a92d,0
4f51dde2,0
db88e2da,1
033bf9cc,0
2c90e088,0
b25710d6,0
0c8745a1,0
ec09233c,0
a32fa735,1
8921684e,0
3850bd24,0
ba94b662,0
51947437,0
48ef9920,1
80f839bd,0
d52181a5,0
a07b801c,0
ee59f0b7,0
e93abe2c,1
5c38e92c,0
2f426cd3,0
fa8081fa,0
cead086a,0
e31a4505,0
366668dd,0
a4f0d913,1
38209683,0
85858e46,0
38e9bbc7,0
2331ad83,0
86fb5c2c,0
40a5ad4c,0
dd257f72,0
1346d6f3,0
bdaa3500,1
68bc8f81,0
b3be1080,1
042addb1,0
a3b21b81,1
8507aa1b,0
49e04ac3,0
9373b2b5,1
793cdf75,0
3c8b861c,0
a2a949fd,0
240d0de9,0
cd6587f9,1
2919a291,0
0c731f98,0
0cde1ea2,0
2ba68887,0
c48bcc28,1
06f67e54,1
d0eea3d7,0
91c2cbdc,1
f8824e71,0
da201a69,1
b1763bba,0
3defbdf2,0
03375173,1
34e938ae,1
cddb4fd1,0
dfc02239,0
09c8b4bb,0
78e3bc48,0
3d9d5d0a,1
75777e5e,0
874e0674,0
a2c271b7,0
fcda7b52,0
9b1141bc,0
ef783f5e,0
1ec056d9,0
21848a3c,1
2fbd6d72,0
81b69ec9,1
b07684d1,0
da10a121,1
c8c862ad,1
c6255c3d,0
7f7f6e92,1
ed77ef56,0
617a4212,0
4625acb2,0
fbc4c5a6,0
3e396833,0
07d44170,0
20ea26b2,0
75111b42,1
db0571af,0
09db79ee,0
6f32e885,1
d3b661d1,1
997e1935,0
1daa6fa5,0
f9928d0a,1
422bf7a9,0
4bf4444c,0
ef688a95,0
3d4a5aa5,0
ccb301e6,0
2c4f7049,0
fe465269,0
28a3410a,1
ab03609f,0
bb00cc2c,0
bea698d4,1
4bb3b85f,1
81bad45c,0
38160980,0
aeacbdfe,0
90170a4b,0
98bb2653,0
aaf748d5,0
8e66457a,0
dd02276a,1
122d40e0,0
c8bf55da,1
fa1adbf1,0
7aa69166,0
dd7bd19f,1
6328108a,1
1e8a608e,0
8b86dd56,0
69a787ad,0
1d3146f4,1
81730562,0
8a35f5c2,0
61ab72d3,0
044a7406,1
fc3151cd,0
f36504ee,1
ba683156,1
542117da,0
5a162a7f,0
025b5b6f,0
bde54a2d,0
adeec0c5,0
3c4926bd,0
15c1df8c,1
b82b4ac1,0
3a5b4e9b,0
585ed630,1
dd278a47,0
60480549,0
624c9940,0
13e9b91f,1
7568291c,1
88163388,0
b971a89f,0
e3d4231f,0
e819a47d,0
b2c53a73,0
283d644f,0
ebf7ad18,0
60d87a61,0
85d48d3e,1
26c99563,1
96a7db8b,0
2fb2bf43,0
ab7b57bf,1
d9b5b9a6,1
ed105429,1
a4d07f1f,0
f4d0acf0,0
82ee82c5,0
fe1a25fa,0
168ea5f9,0
ca4a4220,0
51afbf15,0
6fe1cb35,0
325a74c2,1
f5542416,1
f616137e,0
41efe2bf,0
93dc88d3,0
8c9405a3,0
045279bf,0
b57b83cc,1
4191b0c5,1
5c431a6c,0
e24eaa9c,0
3b7cede2,0
4c88cea7,0
735123bb,1
e0863e49,0
17337a3c,0
cdf6bf13,0
9cb5ffb6,0
991e8928,0
4ec88382,1
1135316a,0
a9c4017c,0
3eb009f8,0
41c8f59d,1
bd08f301,1
2dea3c10,1
21df9aa8,1
4fb98066,0
88278d00,0
b91fc4f6,0
a81801a7,1
a7011888,0
20797ee0,0
156de434,1
e3fa79e1,0
673d05f9,0
6f1a2bea,0
0722529a,0
9a36ea20,0
82ba8e45,1
e5071475,0
3982603e,1
315f79dd,0
38966c15,0
6fc77029,0
6bbfb792,0
c1f9de1c,0
0448f16d,0
9c0887bc,0
99876723,1
e9977f35,1
05990fe8,0
6da49be1,0
42968946,0
8bac146d,0
52be3878,1
b5d334a2,1
cd54eab7,1
70e17a00,1
76da2e09,0
1018fafd,0
a6f86664,0
0925e0f3,1
c0cd8ad3,0
08eeb467,0
d342c127,0
a31b063f,0
838e443b,0
00ffd537,0
ea8ac8e3,0
5739c2ed,0
1827f4a9,0
559d3e5e,0
a6a2f417,0
98506661,0
54762b78,1
b34b9b95,0
1295f069,0
5931c596,0
aa62d2b2,0
3c467ef0,0
d7b396c0,1
00fd8535,1
6d922625,0
1f749690,0
5c2c30dc,1
4bcebbbd,1
9b4af647,1
35819270,0
aba22784,1
d1ecb44b,0
47f97476,1
958f8945,0
bb83e011,0
32549da9,0
812f352b,0
a1a7da5e,0
40dd9e4f,0
f6911b40,0
ba21fc44,0
2cd3d75b,1
76b1a062,0
a328f94d,0
6ddcf135,0
f085c2b8,0
4c0c92f2,1
2f32716f,0
f543f25e,0
5e079fbc,1
8d2dcf2c,0
e92e43a1,0
ff31a7eb,0
a25a9ed4,1
650adcd4,0
3fad366d,1
fcf7b45e,0
024a495f,0
ce7b4316,1
aea93ae2,1
56de208d,0
cf605bb4,0
5e8d0b1a,1
58c92118,0
178e3900,0
05ace38d,0
70ca10e9,0
2905e883,0
ed28066c,0
a41c4e66,1
ae6960d4,1
077abf82,0
d5ae91b7,0
15d542ec,1
54d6c134,0
b20b3b2c,1
5d0fb3ca,0
26c5b453,0
9a4a0720,0
a82f0e68,1
13c555da,0
535c04c0,0
4afa3311,0
187a71e9,1
fc668335,0
699e6228,0
d81d6a6b,0
2d0e8dfe,0
2e9f7689,0
92d9b192,0
0350f9c9,1
dab6ef2f,0
971c0e2d,0
85ff72c1,1
6e0dedfb,0
719ecd9f,0
1f84ad32,0
8beb23a3,0
6b6cda4e,0
7813a178,0
f6d8c596,0
ad72e7cc,0
36f10464,0
b5bbe5c1,0
93616adf,1
426dc3c3,0
b4a715af,0
7147e6ce,0
6824d568,1
ef70ca77,0
1d6a39d1,0
d72e194e,0
dead08da,1
fd8b350e,0
1dd36292,0
9f9360cd,1
405a0743,0
a5b8617f,1
45b17db1,1
0813f8c6,0
d0cfb33f,0
6f32bdde,0
24ce1fe1,0
1bb6edbf,0
da191058,0
4ff53c75,0
e842f5fa,1
69e2364a,0
15235cc1,0
d345c4c6,1
b18a8a69,1
3fd9206e,0
2ed7a5fe,0
70fe9ca4,0
13565498,0
ddc3fa9f,1
e491a6e7,1
5b2c46a2,0
13d2e078,0
f760d407,0
e8326cfe,0
7cd3b62b,1
1969a59d,0
9c523426,0
18c64bfe,0
49468b7f,0
7c96ac36,0
d5d5f209,0
7244e8c2,1
1c886329,0
0279acd6,0
39194f5b,0
ab792a35,1
3be44370,0
215e6c06,0
838fffb0,0
ccf5f427,0
5952b07f,0
042f7e39,0
72b0a22b,0
0f6e119b,0
7572f0f4,1
8dc03a14,0
a6acf575,0
3eac5d7d,0
ae5b5c79,0
7662252a,1
da217416,0
e606610f,0
00a92ec1,0
d123323e,0
b0f07395,1
e91a8ce8,0
66be052e,1
03eec7af,0
f58ff82f,1
0ce8152a,1
436a6ee7,0
7d79cc0d,0
b4d31d23,0
ed22dcf0,0
0185ee37,0
9825dad4,0
4caff066,0
7656d0d0,0
13679a89,0
e199f1f8,0
499deede,0
60e363bb,0
04b1fd61,0
b44e4dc6,0
40480e3c,0
55886517,0
3040470f,0
f8d6ce56,0
d2631ea8,0
e4791291,1
c7af3aa5,0
601fd48a,0
3e8201a7,0
4ffa7e0f,0
e33d32a7,0
31652052,0
f56f7656,0
b8ecb76c,1
f4373ff7,1
764dd46b,1
903031d0,0
33a3c7f6,0
6f7fccbd,0
c747068b,0
ba6855c5,0
33d07116,0
13e9917a,1
cfc7bdff,0
c2a4e518,0
36c863a4,0
6480ab5e,0
a4e2734d,1
8b586a81,1
37230b91,1
574ddc67,0
c0e7b7b1,0
8a452c3d,0
93ae27e1,0
f6768984,0
3f858462,0
253af8b2,1
45432f00,0
092e93de,0
7796b464,0
36c1c451,1
a0ce9d08,0
18d6f180,0
8bdc40d3,1
c0c11fcb,0
548712f7,0
721b0e56,0
c4ad51c9,0
d28cb1f5,0
44ecd438,1
560f1c45,0
ace3a687,0
5310892a,0
490b57dc,1
1495f48a,1
9ae90aa2,0
a4c33fab,0
3ff9a8be,0
910821da,1
5e111abb,0
cb484c45,1
a84be26f,0
da2ef14c,0
58d12303,1
f7ddebe5,0
06bbafe1,1
b22f653a,0
bb9ba9df,1
77106abe,0
1a45267c,0
5bf0841d,0
347f0648,0
00f507bd,0
bdd65567,1
34c9762e,1
44a11305,1
61836ff8,0
5044036a,0
f499c99e,0
53f3b469,0
d87c69f7,0
b4bf25ff,0
d6fbc09f,0
99ef4e08,0
c654cb23,0
ad288689,0
1dbe6f7f,1
a6ab3848,0
187ed035,0
c1f2b3d6,0
9a26b2a1,0
0587305b,0
4a1ca51c,0
393d3aad,0
fa326385,0
9a5ac32a,0
7171a384,0
9bce9cc1,0
07df58fe,0
85f88844,0
c2ab1469,0
c2ea4640,0
d3b46696,0
a301c996,1
96344963,0
ada29cc3,0
f30d5da9,0
c39c54c3,0
ea3ca210,1
0cb04575,0
df6b39bc,0
1ebb953c,0
fc200771,0
ee7cac78,0
84fcd18d,0
6b9c126a,1
2dd504d7,0
1939249d,1
ecd89451,1
37245434,1
a865b40f,0
414ba410,0
53a74a6b,0
5d625ee7,0
e999e44f,1
3c812cad,1
10420d24,0
6d8e55ec,0
101697e2,0
c7db370f,0
0159d0d2,1
b79de3a1,1
fd1906b4,1
a7c30476,1
c71c214c,1
329a920c,0
7151931a,0
d65cfc2c,0
60e99a70,1
0db30533,0
f451a7c3,1
276d1013,0
2b470d79,0
022bf32e,0
a619ddec,0
d5dd7725,0
8349d9a1,0
602d9be8,0
cfdf57f2,0
d10e56a1,1
33ce9b25,0
87e2fc5a,1
be11c460,0
6720afaf,0
a21dd315,0
5c1fcc43,0
fde0f878,0
1954f898,0
0620faf4,1
21f8c79f,0
8fd85fa7,0
a4f38c9e,0
d6094cc0,0
82a79fd3,0
1f189089,1
3ebdbc01,1
eb2f9bbd,0
c35939cf,1
30fa6361,0
af7b68a7,0
07bf29e1,0
edee2b75,0
0d78044a,1
6a480cdc,1
f01ea09e,1
2c21bd36,0
482407bf,0
d31f25f3,1
ae81adc1,0
196dc6ff,0
ee982429,0
2e211931,0
5c3994ec,0
86251695,0
f94f31b7,0
2ce05503,1
99603d05,1
51214b7a,0
770e1a3f,0
7d60b78c,0
c331d413,0
d8ba05b1,0
6a7e02b9,1
c8a2c61e,0
8977b7d2,1
31dd4731,1
ae67ed08,0
daa5c21d,0
42c59d6a,0
66940d2f,0
d1ab883f,0
30f69e66,0
35dc2fa8,0
95d5620a,1
f476c362,0
37356fd3,0
8b016790,0
e22cc599,0
ddc318e3,0
d2ede6e7,0
ca986a62,0
85cedf12,0
006655ad,1
589d1f8b,0
d65cd207,1
84a51b2a,0
1f556052,0
7f9f3f26,0
f1cb2169,0
5fdb7edd,0
47906d73,0
56de935c,1
0418705e,1
9a1f69b2,1
2a95b056,0
fd950286,0
87dddc4d,0
751f5682,0
a6208877,0
26a49b94,0
dfe78561,0
cf37dc90,0
1cdc9fb7,0
cd1a13cb,0
aaee25d1,0
4462aabb,0
d47ba10c,1
5e79a476,0
aaad61d8,1
0dd8474f,0
5fd9cb5e,0
5c23d503,0
97ac33c1,0
e944eb0c,0
31c2fea7,0
916927c7,1
37fdc86b,1
460c7ce6,0
c23c235d,0
5fb39808,0
08f77f45,1
b33ce5df,0
dae44dab,0
0a933147,0
e103cde7,0
54d6a695,0
1c059c07,0
7ab133a0,0
fbe7ef91,1
b664f8cd,1
0d9883e6,0
8e9b65eb,1
0cffd12c,1
28b81b98,0
db881b67,0
d68e6594,0
e8d8b694,0
93fefdb6,0
f368ba9e,0
fdb688d4,1
c8e48bf2,0
80489dd4,0
7daf3279,1
631576c2,0
5f31a973,0
e62a6db4,0
e773aac4,0
c6eaaf44,0
4cbdfeed,0
baa3cfd8,0
0454415d,0
2ad227be,0
97acfa34,0
06df195b,0
01e7c147,0
52233217,0
49af2bd6,0
a327d461,0
75407d17,1
438b12ce,1
645ae5b9,0
9a18bb79,0
6246f2eb,1
ac7abe28,0
ded88989,0
5bd60298,1
a86c009d,0
5a909ed7,0
498b1d70,0
ff554306,0
e75c268f,1
c2b6ea9a,0
4fed39ac,0
b160de23,1
7bc94a10,1
557fa940,0
7330ebec,0
cbdc8684,0
571718b0,1
6fa1201a,0
92c45fd4,0
b05ac09e,1
e31213cb,0
6d83f1fa,1
b8be9081,1
ceb1015b,0
1a9d07af,0
5730593b,1
d0e0769a,0
ef4cd33f,1
a9f0bfce,0
6eb6db7a,1
27a55cca,0
1731c7e2,0
410b8b48,1
e3f1fb8a,0
d056afb4,0
908ea05d,1
16641e2f,1
36799b97,0
b39b75a0,0
ad0f9d80,0
c850637f,0
d1db3550,0
5618e33d,0
952fc28d,0
f084666d,0
9a323fae,0
487a491f,0
6fc37a92,0
c9035805,1
b07ff3e5,0
1e143cc7,0
d7728546,0
4465c81d,0
0e6a9039,0
8dd53ecd,0
2cc9754c,1
cfb33ebc,0
901e501d,0
7974f9e0,0
0295402f,0
779813c8,0
5414d6db,0
d7685413,1
eed136ee,1
124fdd55,1
eb89dd1b,0
b30e0f1c,0
c88b183c,0
fd445fec,1
cd7c6b72,0
1de8b629,1
9c1fdb19,1
57aaf462,0
92a82791,0
ad1731d6,0
370d546b,0
afd2650e,0
36a63721,0
f585c733,1
dcfeeb9e,0
b7ff5c4e,0
